homepage_url,snapshot_url,word_count,internal_link_count,image_count,has_team_page,has_product_page,error
http://www.watrhub.com,,,,,,,No snapshot found
http://www.wattceg.com,,,,,,,No snapshot found
http://www.wattage.io/,,,,,,,No snapshot found
http://wattblock.com.au,,,,,,,No snapshot found
http://watsi.org,http://web.archive.org/web/20130724033241/https://watsi.org/,,,,,,Failed to extract features after retries
http://www.wattbot.com,,,,,,,No snapshot found
http://www.wattpad.com,,,,,,,No snapshot found
http://www.wattics.com,,,,,,,No snapshot found
http://www.wattio.com,,,,,,,No snapshot found
http://wattvision.com,,,,,,,No snapshot found
http://www.wauw.co,,,,,,,No snapshot found
http://www.wattcost.com,http://web.archive.org/web/20150228192543/https://www.wattcost.com/,,,,,,Failed to extract features after retries
http://wauwaa.com,,,,,,,No snapshot found
http://www.waveapps.com,,,,,,,No snapshot found
http://www.wavebroadband.com,,,,,,,No snapshot found
http://www.waveapplication.com,,,,,,,No snapshot found
http://www.wavecrest.gi,,,,,,,No snapshot found
http://wavelifesciences.com/,,,,,,,No snapshot found
http://www.waveipt.com,http://web.archive.org/web/20130925022334/http://waveipt.com/,,,,,,Failed to extract features after retries
http://www.wave7optics.com/,,,,,,,No snapshot found
http://www.waveimaging.com,https://web.archive.org/web/20110207113234/http://www.waveimaging.com,84.0,1.0,11.0,False,False,
http://www.waveborn.com/,,,,,,,No snapshot found
http://wavesemi.com,http://web.archive.org/web/20140203154420/http://wavesemi.com/,,,,,,Failed to extract features after retries
http://www.wave.com,http://web.archive.org/web/20130310075440/http://wave.com/,,,,,,Failed to extract features after retries
http://www.wavecell.com,,,,,,,No snapshot found
http://www.wavecatch.com,,,,,,,No snapshot found
http://WaveConnex.com,,,,,,,No snapshot found
http://www.wavefront.com/,,,,,,,No snapshot found
http://wavedeck.com,,,,,,,No snapshot found
http://www.wavebreakmedia.com,http://web.archive.org/web/20100919050252/http://www.wavebreakmedia.com/,,,,,,Failed to extract features after retries
http://waveitapp.com/,,,,,,,No snapshot found
http://wavemark.com/,,,,,,,No snapshot found
http://www.wavecheck.ca,http://web.archive.org/web/20140301183331/http://wavecheck.ca/,,,,,,Failed to extract features after retries
http://www.wavemaker.com,,,,,,,No snapshot found
http://www.waveblade.com,http://web.archive.org/web/20120626211825/http://www.waveblade.com/,,,,,,Failed to extract features after retries
http://www.wavemetrix.com,,,,,,,No snapshot found
http://wavemaxcorp.com,,,,,,,No snapshot found
http://www.wavesat.com,,,,,,,No snapshot found
http://www.waveseis.com,,,,,,,No snapshot found
http://www.wavesplitter.com/,,,,,,,No snapshot found
http://www.wavetecvision.com,,,,,,,No snapshot found
http://wavetechengines.com,,,,,,,No snapshot found
http://www.waveseer.net/,http://web.archive.org/web/20140105195010/http://waveseer.net/,,,,,,Failed to extract features after retries
http://www.wavii.com,,,,,,,No snapshot found
http://wavo.me,,,,,,,No snapshot found
http://www.wavestreamwireless.com,https://web.archive.org/web/20060423234858/http://www.wavestreamwireless.com,76.0,10.0,1.0,False,False,
http://www.waybetter.com,,,,,,,No snapshot found
http://www.way.com,,,,,,,No snapshot found
http://www.way2pay.ie,,,,,,,No snapshot found
http://waysystems.com,,,,,,,No snapshot found
http://wavodyne.com/,,,,,,,No snapshot found
http://www.waybeo.com,,,,,,,No snapshot found
http://wayblazer.com/,,,,,,,No snapshot found
http://www.wayerz.com,,,,,,,No snapshot found
http://www.wayfair.com,,,,,,,No snapshot found
http://wayconnected.com,,,,,,,No snapshot found
http://www.wayfindr.net/,,,,,,,No snapshot found
http://www.waygo.fr,,,,,,,No snapshot found
http://waygum.io/,,,,,,,No snapshot found
http://wayin.com,,,,,,,No snapshot found
http://www.waylens.com,,,,,,,No snapshot found
http://www.waymedia.mobi,,,,,,,No snapshot found
https://www.wayna.org/,,,,,,,No snapshot found
http://www.waynetrademarkhn.com/,,,,,,,No snapshot found
http://www.wayonara.com,,,,,,,No snapshot found
https://www.wayook.es/,,,,,,,No snapshot found
http://www.waypointhealth.com,,,,,,,No snapshot found
http://www.wayn.com,http://web.archive.org/web/20061030053301/http://www.wayn.com/,,,,,,Failed to extract features after retries
http://waypointleasing.com/,,,,,,,No snapshot found
http://www.wayport.com,,,,,,,No snapshot found
http://wayra.co/,,,,,,,No snapshot found
http://www.waysofeating.com,,,,,,,No snapshot found
http://waystowellness.org.uk/,,,,,,,No snapshot found
http://www.waysgo.com,,,,,,,No snapshot found
https://www.wayup.com,,,,,,,No snapshot found
http://www.wayveapp.com/,,,,,,,No snapshot found
http://www.helloway.co/,,,,,,,No snapshot found
http://www.wazetrip.com,,,,,,,No snapshot found
http://waze.com,,,,,,,No snapshot found
http://www.wazoku.com,,,,,,,No snapshot found
http://www.waywire.com,,,,,,,No snapshot found
http://www.wazoosports.com,,,,,,,No snapshot found
http://www.wazzap.tv,,,,,,,No snapshot found
http://wazzatlabs.com,,,,,,,No snapshot found
http://www.wb21.com,,,,,,,No snapshot found
http://www.wdfamarketing.com,,,,,,,No snapshot found
http://wecommunicate.co,,,,,,,No snapshot found
http://www.wearebriqs.com/,,,,,,,No snapshot found
http://www.weareburst.com,,,,,,,No snapshot found
http://bimeanalytics.com,,,,,,,No snapshot found
http://wazzlent.co.kr,http://web.archive.org/web/20131031111142/http://www.wazzlent.co.kr/,,,,,,Failed to extract features after retries
http://www.wearecontent.com,,,,,,,No snapshot found
http://wearehunted.com,,,,,,,No snapshot found
http://www.weareknitters.com,,,,,,,No snapshot found
http://wearecurio.us/,,,,,,,No snapshot found
http://wecluster.com,,,,,,,No snapshot found
http://weheartit.com,,,,,,,No snapshot found
http://www.wearecolony.com,http://web.archive.org/web/20140105200327/http://wearecolony.com/,,,,,,Failed to extract features after retries
http://www.wecrowdcasting.com,http://web.archive.org/web/20131003171832/http://www.wecrowdcasting.com/,251.0,0.0,8.0,False,False,
http://www.tribute.co,,,,,,,No snapshot found
http://www.werinteractive.com,,,,,,,No snapshot found
http://www.wealink.com/,,,,,,,No snapshot found
http://www.wecuttheglass.com,http://web.archive.org/web/20140323135715/http://www.wecuttheglass.com/,83.0,42.0,11.0,False,True,
http://wealshireofbloomington.com,,,,,,,No snapshot found
http://wealthaccess.com,,,,,,,No snapshot found
http://www.wealthatwork.co.uk,,,,,,,No snapshot found
http://www.wealthco.in,,,,,,,No snapshot found
http://www.wealthvisor.com,,,,,,,No snapshot found
http://www.wealthx.com,,,,,,,No snapshot found
http://www.wealthengine.com,,,,,,,No snapshot found
http://wealthforge.com,,,,,,,No snapshot found
http://wealthfront.com,,,,,,,No snapshot found
http://www.wealthminder.com,,,,,,,No snapshot found
https://www.wealthsimple.com/,,,,,,,No snapshot found
http://www.wealthmigrate.com,http://web.archive.org/web/20130629070319/http://wealthmigrate.com/,,,,,,Failed to extract features after retries
http://www.wearinns.co.uk,,,,,,,No snapshot found
http://www.wealthfactory.co,,,,,,,No snapshot found
http://wear-mobile.com/,,,,,,,No snapshot found
http://www.wearitherway.com/,,,,,,,No snapshot found
http://www.wearnotch.com,,,,,,,No snapshot found
http://wearmytags.com/,,,,,,,No snapshot found
http://learnsec.org,,,,,,,No snapshot found
http://www.wealthtouch.com,http://web.archive.org/web/20090331193931/http://wealthtouch.com/,,,,,,Failed to extract features after retries
http://www.weare.us,,,,,,,No snapshot found
https://www.wearepopup.com/,,,,,,,No snapshot found
http://weareholidays.co.in,,,,,,,No snapshot found
http://wearableintelligence.com/,http://web.archive.org/web/20140816043314/http://wearableintelligence.com/,,,,,,Failed to extract features after retries
http://campaign.wearhaus.com/,,,,,,,No snapshot found
http://www.wearableworld.co,http://web.archive.org/web/20140928220637/http://www.wearableworld.co/,,,,,,Failed to extract features after retries
http://wearpoint.com,,,,,,,No snapshot found
http://www.weartolook.com,https://web.archive.org/web/20111215091406/http://www.weartolook.com,135.0,127.0,65.0,False,False,
http://weareburst.com/,http://web.archive.org/web/20141224163835/http://weareburst.com/,,,,,,Failed to extract features after retries
http://www.wearsafe.com,,,,,,,No snapshot found
http://www.wearvr.com,,,,,,,No snapshot found
http://wearesupernova.com,http://web.archive.org/web/20090908010335/http://www.wearesupernova.com/,,,,,,Failed to extract features after retries
http://www.wearyouwant.com,,,,,,,No snapshot found
http://WeatherAnalytics.com,,,,,,,No snapshot found
http://www.wdtinc.com,,,,,,,No snapshot found
http://wxtrends.com,,,,,,,No snapshot found
http://weathermob.me,,,,,,,No snapshot found
http://www.weatherbug.com,,,,,,,No snapshot found
http://www.weatherista.com,,,,,,,No snapshot found
http://weatherxm.com/,,,,,,,No snapshot found
http://weathernationtv.com,,,,,,,No snapshot found
http://www.weatlas.com,,,,,,,No snapshot found
http://weave.in,,,,,,,No snapshot found
http://www.getweave.com,,,,,,,No snapshot found
http://www.weatherzone.com.au,http://web.archive.org/web/20080331112614/http://www.weatherzone.com.au/,571.0,142.0,44.0,False,False,
http://www.weaveenergy.com,,,,,,,No snapshot found
http://weaver.co,,,,,,,No snapshot found
http://weave.works/,,,,,,,No snapshot found
http://www.weaverexpress.com,,,,,,,No snapshot found
http://www.webandrank.com,,,,,,,No snapshot found
http://www.webafrica.co.za,,,,,,,No snapshot found
http://www.weave.ai/,http://web.archive.org/web/20150705005805/http://www.weave.ai/,,,,,,Failed to extract features after retries
http://weaved.com,http://web.archive.org/web/20140614024023/http://www.weaved.com/,,,,,,Failed to extract features after retries
http://www.stylight.co.il,,,,,,,No snapshot found
http://www.pflege.de,,,,,,,No snapshot found
http://weavly.com,http://web.archive.org/web/20120826101434/http://weavly.com/,,,,,,Failed to extract features after retries
http://www.webdigitalauckland.co.nz/,,,,,,,No snapshot found
http://www.webgeoservices.com,,,,,,,No snapshot found
http://www.webi.com.cn/en,https://web.archive.org/web/20100828122512/http://www.webi.com.cn/en,159.0,5.0,3.0,False,False,
http://www.webperformance.com,,,,,,,No snapshot found
http://webrobots.io/,,,,,,,No snapshot found
http://www.webdesigngiant.com,http://web.archive.org/web/20120901134252/http://www.webdesigngiant.com/,350.0,15.0,14.0,True,False,
http://www.webwonks.co.nz,,,,,,,No snapshot found
http://www.web2media.sk/,,,,,,,No snapshot found
http://webadvertising.ca/,,,,,,,No snapshot found
http://www.webberaerospace.com,,,,,,,No snapshot found
http://webbynode.com,,,,,,,No snapshot found
http://www.vectorcityracers.com,,,,,,,No snapshot found
http://www.wcentrix.com/,,,,,,,No snapshot found
http://web360.es,http://web.archive.org/web/20150322090142/http://web360.es/,,,,,,Failed to extract features after retries
http://striim.com,http://web.archive.org/web/20110208063032/http://striim.com/,,,,,,Failed to extract features after retries
http://www.onerooftop.com,,,,,,,No snapshot found
http://www.webalo.com,http://web.archive.org/web/20100722012732/http://www.webalo.com/,,,,,,Failed to extract features after retries
http://www.webcom.dk,,,,,,,No snapshot found
http://webchutney.com,,,,,,,No snapshot found
http://webcrunch.ru,,,,,,,No snapshot found
http://www.webcrumbz.co,,,,,,,No snapshot found
http://www.webcurfew.com,,,,,,,No snapshot found
http://webdna.io,,,,,,,No snapshot found
http://www.webdyn.com,,,,,,,No snapshot found
http://www.webee.co,,,,,,,No snapshot found
http://www.webcollage.com,http://web.archive.org/web/20070507051111/http://www.webcollage.com/,,,,,,Failed to extract features after retries
http://www.webex.com,,,,,,,No snapshot found
http://webdata-solutions.com/,http://web.archive.org/web/20130105055946/http://webdata-solutions.com/,,,,,,Failed to extract features after retries
http://www.workiva.com,,,,,,,No snapshot found
http://www.webflow.com,,,,,,,No snapshot found
http://www.webgensystems.com,,,,,,,No snapshot found
http://www.webeventseurope.com,http://web.archive.org/web/20081217011937/http://www.webeventseurope.com/,,,,,,Failed to extract features after retries
http://www.webgility.com,,,,,,,No snapshot found
http://www.WebinarHero.com,,,,,,,No snapshot found
http://webflakes.com,http://web.archive.org/web/20130430073827/http://webflakes.com/,,,,,,Failed to extract features after retries
http://www.webinfinity.com/,,,,,,,No snapshot found
http://www.webjam.com,,,,,,,No snapshot found
http://webhost.pro,http://web.archive.org/web/20150315000415/http://webhost.pro/,,,,,,Failed to extract features after retries
http://webinar.ru/,http://web.archive.org/web/20140802142036/http://webinar.ru/,,,,,,Failed to extract features after retries
http://weblinc.com,,,,,,,No snapshot found
http://www.weblinkinternational.com,,,,,,,No snapshot found
http://www.weblio.jp,,,,,,,No snapshot found
http://webkite.com,http://web.archive.org/web/20131102125203/http://webkite.com/,,,,,,Failed to extract features after retries
http://www.weblance.com,http://web.archive.org/web/20121016064129/http://www.weblance.com/,,,,,,Failed to extract features after retries
http://www.webmap.com/,,,,,,,No snapshot found
http://www.weblayers.com,http://web.archive.org/web/20070708033752/http://www.weblayers.com/?,,,,,,Failed to extract features after retries
http://www.webmd.com,,,,,,,No snapshot found
http://www.webmarketinggroup.co.uk,,,,,,,No snapshot found
http://www.webmdbook.com,,,,,,,No snapshot found
http://corpweb.webmedx.com,,,,,,,No snapshot found
http://www.webnotes.net,,,,,,,No snapshot found
http://www.webook.com,,,,,,,No snapshot found
http://www.weblo.com,http://web.archive.org/web/20070717082944/http://weblo.com/,,,,,,Failed to extract features after retries
http://fliplet.com,,,,,,,No snapshot found
https://www.weboost.com/,,,,,,,No snapshot found
http://webpay.jp,,,,,,,No snapshot found
http://www.webpesados.com.br,,,,,,,No snapshot found
http://webounty.com,,,,,,,No snapshot found
http://webpgr.com,,,,,,,No snapshot found
https://www.webpsychology.com/,,,,,,,No snapshot found
http://webrand.com,,,,,,,No snapshot found
http://www.webpt.com,https://web.archive.org/web/20101202052535/http://www.webpt.com,347.0,65.0,13.0,True,True,
http://www.webopenings.com,http://web.archive.org/web/20141021174743/http://www.webopenings.com/,,,,,,Failed to extract features after retries
http://www.webrazzi.com,,,,,,,No snapshot found
http://www.webraska.com/,,,,,,,No snapshot found
http://www.webridge.com,http://web.archive.org/web/20000118084312/http://webridge.com/,0.0,0.0,0.0,False,False,
http://www.wradar.com.br,http://web.archive.org/web/20130211041534/http://www.wradar.com.br/,,,,,,Failed to extract features after retries
http://www.webroot.com,https://web.archive.org/web/20050206085939/http://www.webroot.com,198.0,32.0,44.0,False,True,
http://webrage.jp/index.html,http://web.archive.org/web/20111229210948/http://webrage.jp/index.html,,,,,,Failed to extract features after retries
http://www.websense.com,http://web.archive.org/web/20060907221045/https://www.websense.com/,0.0,0.0,0.0,False,False,
http://www.webshastra.com/,,,,,,,No snapshot found
http://www.webshoz.com,https://web.archive.org/web/20110728045908/http://www.webshoz.com,542.0,0.0,2.0,False,True,
http://www.webstartbristol.com,,,,,,,No snapshot found
http://www.webstep.com,http://web.archive.org/web/20110208085850/http://www.webstep.com/,217.0,10.0,8.0,False,False,
http://www.websand.co.uk,http://web.archive.org/web/20130811183615/http://www.websand.co.uk/,,,,,,Failed to extract features after retries
http://www.quizrevolution.com,,,,,,,No snapshot found
http://www.webtab.com,,,,,,,No snapshot found
http://www.websupport.sk,,,,,,,No snapshot found
http://www.webspy.com,http://web.archive.org/web/20100124020032/http://www.webspy.com/,,,,,,Failed to extract features after retries
http://webtalk.org,,,,,,,No snapshot found
http://www.webteb.com,,,,,,,No snapshot found
http://www.webtide.com,,,,,,,No snapshot found
http://www.webthriftstore.com,,,,,,,No snapshot found
http://www.webtogs.co.uk,,,,,,,No snapshot found
http://webupo.com,,,,,,,No snapshot found
http://www.webtuner.tv,,,,,,,No snapshot found
http://web.tv,,,,,,,No snapshot found
http://www.webvan.com,,,,,,,No snapshot found
http://www.webvet.com,,,,,,,No snapshot found
http://www.webvanta.com,,,,,,,No snapshot found
http://www.webvisible.com,,,,,,,No snapshot found
http://www.webtrekk.com,http://web.archive.org/web/20080723175414/http://www.webtrekk.com/,,,,,,Failed to extract features after retries
http://www.webxites.com,,,,,,,No snapshot found
http://www.webxiom.com,,,,,,,No snapshot found
http://www.webyclip.com/ns/,,,,,,,No snapshot found
http://www.wecash.net/,http://web.archive.org/web/20140813003658/http://www.wecash.net/,19.0,0.0,3.0,False,False,
https://www.webyog.com,,,,,,,No snapshot found
http://www.webymaster.com/,,,,,,,No snapshot found
http://www.wecomm.com,,,,,,,No snapshot found
http://wecounsel.com,,,,,,,No snapshot found
http://www.webydo.com,http://web.archive.org/web/20131006144917/http://www.webydo.com/,,,,,,Failed to extract features after retries
http://www.wedding.com.my,,,,,,,No snapshot found
http://wecomics.cn/,http://web.archive.org/web/20140509045620/http://wecomics.cn/,,,,,,Failed to extract features after retries
http://wedreality.com,,,,,,,No snapshot found
http://weddingpartyapp.com,,,,,,,No snapshot found
http://www.wedmegood.com,http://web.archive.org/web/20150913004300/https://www.wedmegood.com/,,,,,,Failed to extract features after retries
http://eversnapapp.com,,,,,,,No snapshot found
http://weddinglovely.com,,,,,,,No snapshot found
http://www.wedding-spot.com,,,,,,,No snapshot found
http://www.wedemand.com,,,,,,,No snapshot found
http://www.WeddingtonWay.com,,,,,,,No snapshot found
http://www.weddingwire.com,,,,,,,No snapshot found
http://wedgies.com,,,,,,,No snapshot found
http://weddingful.com,http://web.archive.org/web/20111226191117/https://weddingful.com/,,,,,,Failed to extract features after retries
http://wedgebuster.com,,,,,,,No snapshot found
http://www.wedgenetworks.com,,,,,,,No snapshot found
http://www.wedia-group.com,,,,,,,No snapshot found
http://wedeliver.us,http://web.archive.org/web/20131225205021/https://www.wedeliver.us/,,,,,,Failed to extract features after retries
http://www.wedivite.com,,,,,,,No snapshot found
http://www.wedit.com,,,,,,,No snapshot found
http://www.wedspire.com/,,,,,,,No snapshot found
http://wedo.co.uk,,,,,,,No snapshot found
https://www.wedpics.com/,,,,,,,No snapshot found
http://wedid.it,http://web.archive.org/web/20130504122151/http://wedid.it/,,,,,,Failed to extract features after retries
http://wedwu.com,https://web.archive.org/web/20130318215510/http://wedwu.com,81.0,0.0,13.0,False,False,
http://justfamily.com/,,,,,,,No snapshot found
http://www.weebly.com,,,,,,,No snapshot found
http://weduc.com,http://web.archive.org/web/20111231211827/http://weduc.com/,,,,,,Failed to extract features after retries
http://www.socialhigh.com,,,,,,,No snapshot found
http://www.tuto.com,,,,,,,No snapshot found
http://www.weedzinger.com,,,,,,,No snapshot found
http://weedingtech.com/,,,,,,,No snapshot found
http://weekendagogo.it,,,,,,,No snapshot found
http://www.weedwall.com,,,,,,,No snapshot found
http://fathomvoice.com,,,,,,,No snapshot found
http://weekdone.com,,,,,,,No snapshot found
http://www.weekendesk.fr,,,,,,,No snapshot found
http://www.sightcall.com,,,,,,,No snapshot found
http://www.weemba.com,,,,,,,No snapshot found
http://www.weeleo.com,,,,,,,No snapshot found
http://thesunshine.co,,,,,,,No snapshot found
http://weengs.co.uk,,,,,,,No snapshot found
http://www.weepo.com,https://web.archive.org/web/20140105034850/http://www.weepo.com,67.0,0.0,0.0,False,False,
http://weele.co,http://web.archive.org/web/20131022033356/http://weele.co/,,,,,,Failed to extract features after retries
http://signup.getweesh.com,http://web.archive.org/web/20120814100400/http://signup.getweesh.com/?,40.0,0.0,5.0,False,False,
http://www.weemss.com,http://web.archive.org/web/20131207090558/http://weemss.com/,,,,,,Failed to extract features after retries
http://www.weespring.com,,,,,,,No snapshot found
http://youandwees.com/,http://web.archive.org/web/20141223022658/http://youandwees.com/,378.0,3.0,11.0,False,False,
http://www.weesteer.com/,,,,,,,No snapshot found
http://www.weespin.com,http://web.archive.org/web/20140301200625/http://www.weespin.com/,124.0,5.0,2.0,False,False,
http://www.weetabix.co.uk/,,,,,,,No snapshot found
http://weeverapps.com,,,,,,,No snapshot found
http://www.weezevents.com,,,,,,,No snapshot found
http://www.weeworld.com,,,,,,,No snapshot found
http://weetab.ca,http://web.archive.org/web/20141218164040/http://weetab.ca/,836.0,9.0,19.0,False,False,
http://weezic.com,,,,,,,No snapshot found
http://weeve.it,http://web.archive.org/web/20120510133607/http://www.weeve.it/,,,,,,Failed to extract features after retries
http://www.wefi.com,,,,,,,No snapshot found
http://www.wefitter.com,https://web.archive.org/web/20150223221837/http://www.wefitter.com,192.0,0.0,16.0,False,False,
http://weft.io,,,,,,,No snapshot found
http://weezim.com,https://web.archive.org/web/20090918223249/http://weezim.com,620.0,12.0,24.0,False,False,
http://www.WeGame.com,,,,,,,No snapshot found
http://www.wegather.com,,,,,,,No snapshot found
http://www.wefunder.com,,,,,,,No snapshot found
https://appvigil.co,,,,,,,No snapshot found
http://www.wegoout.com,,,,,,,No snapshot found
http://www.wego.com,,,,,,,No snapshot found
http://www.wegolook.com,http://web.archive.org/web/20141019074748/http://www.wegolook.com/?,326.0,38.0,4.0,True,False,
http://wegreekapp.com,,,,,,,No snapshot found
http://www.wegush.com/,,,,,,,No snapshot found
http://www.wegowise.com,,,,,,,No snapshot found
http://wehack.it,,,,,,,No snapshot found
http://weiboagent.com,,,,,,,No snapshot found
http://www.51weibu.com,,,,,,,No snapshot found
http://wehostels.com,,,,,,,No snapshot found
http://www.weic.jp/,,,,,,,No snapshot found
http://weichaishi.com/,https://web.archive.org/web/20130911073918/http://weichaishi.com/,20.0,3.0,0.0,False,False,
http://www.wehaus.com,http://web.archive.org/web/20130829041622/http://www.wehaus.com/,,,,,,Failed to extract features after retries
http://wehealthblog.com,http://web.archive.org/web/20131017145616/http://wehealthblog.com/,,,,,,Failed to extract features after retries
http://www.weicheche.cn,,,,,,,No snapshot found
https://www.weidai.com.cn/,,,,,,,No snapshot found
http://www.weightwinshealth.com,,,,,,,No snapshot found
http://www.weightupsolutions.com/,,,,,,,No snapshot found
http://weilos.com,,,,,,,No snapshot found
http://www.weilver.com/,,,,,,,No snapshot found
http://www.weifangpharm.com,http://web.archive.org/web/20090514064257/http://www.weifangpharm.com/,,,,,,Failed to extract features after retries
http://www.withme365.com,,,,,,,No snapshot found
https://www.weightlossclubsworldwide.com/en/,http://web.archive.org/web/20141124041808/http://www.weightlossclubsworldwide.com/en/?,,,,,,Failed to extract features after retries
http://weimob.com,,,,,,,No snapshot found
http://www.weiphone.com,,,,,,,No snapshot found
http://www.aggso.com,http://web.archive.org/web/20130820161345/http://www.aggso.com/,,,,,,Failed to extract features after retries
http://www.weipass.cn,,,,,,,No snapshot found
http://www.weissbeerger.com,,,,,,,No snapshot found
http://weissenhaus.net,,,,,,,No snapshot found
http://weizoom.com,,,,,,,No snapshot found
http://www.weinderwoche.com,http://web.archive.org/web/20110605192111/http://www.weinderwoche.com/,,,,,,Failed to extract features after retries
http://www.wejo.co,,,,,,,No snapshot found
http://www.welab.co,,,,,,,No snapshot found
http://www.welcaretelemed.com/index.html,,,,,,,No snapshot found
http://www.welcomefunds.com/,,,,,,,No snapshot found
http://weixinhai.com,http://web.archive.org/web/20140417121151/http://www.weixinhai.com/,,,,,,Failed to extract features after retries
http://welcu.com/en,,,,,,,No snapshot found
http://www.welcomecure.com,http://web.archive.org/web/20151005115829/http://www.welcomecure.com/,642.0,87.0,46.0,True,False,
http://www.welcome-rt.com,,,,,,,No snapshot found
http://welike.ru/,,,,,,,No snapshot found
https://www.welkinhealth.com/,,,,,,,No snapshot found
http://well.io,,,,,,,No snapshot found
http://well.ca,,,,,,,No snapshot found
http://wellap.com/,,,,,,,No snapshot found
http://welink.com,http://web.archive.org/web/20120624122521/http://welink.com/,,,,,,Failed to extract features after retries
http://www.welldonepos.co,,,,,,,No snapshot found
https://welkio.com/,http://web.archive.org/web/20150924130600/https://welkio.com/,,,,,,Failed to extract features after retries
http://www.wellbeyondcare.com/,http://web.archive.org/web/20141018184924/http://wellbeyondcare.com/,,,,,,Failed to extract features after retries
http://www.wellbe.me,,,,,,,No snapshot found
http://www.wellaware.us/,http://web.archive.org/web/20130726133027/http://wellaware.us/,40.0,0.0,1.0,False,False,
http://www.wellcentive.com,https://web.archive.org/web/20120605083337/http://www.wellcentive.com,160.0,45.0,12.0,True,False,
https://www.wellbeingnetwork.com/,http://web.archive.org/web/20140209065335/http://www.wellbeingnetwork.com/,583.0,0.0,11.0,False,False,
http://wellapps.com,http://web.archive.org/web/20110128202925/https://www.wellapps.com/,,,,,,Failed to extract features after retries
http://www.wellawaresystems.com,http://web.archive.org/web/20091130234919/http://www.wellawaresystems.com/,,,,,,Failed to extract features after retries
http://www.wellcore.com,,,,,,,No snapshot found
http://wellcoin.com,,,,,,,No snapshot found
http://www.welldoc.com,,,,,,,No snapshot found
http://wellfount.com,,,,,,,No snapshot found
http://wellflix.net/,,,,,,,No snapshot found
http://www.wellfra.me,,,,,,,No snapshot found
http://www.welldog.com/,http://web.archive.org/web/20040523082055/http://www.welldog.com/,160.0,0.0,0.0,False,False,
http://wellgen.com,,,,,,,No snapshot found
http://welliko.com,,,,,,,No snapshot found
http://www.wellin5.com,,,,,,,No snapshot found
http://wellesleypharma.com/,http://web.archive.org/web/20150112002104/http://wellesleypharma.com/,,,,,,Failed to extract features after retries
http://www.well-fx.com,,,,,,,No snapshot found
http://www.wellinks.com/,,,,,,,No snapshot found
http://www.wellingtonfood.net/,,,,,,,No snapshot found
http://wellkeeper.com,,,,,,,No snapshot found
http://www.wellmetris.com,,,,,,,No snapshot found
http://www.thewellnesscorner.net,,,,,,,No snapshot found
http://www.wellnessforever.in/,,,,,,,No snapshot found
http://www.wellmo.com,https://web.archive.org/web/20141009073829/http://www.wellmo.com,118.0,0.0,0.0,False,False,
http://www.wellnessliving.com,,,,,,,No snapshot found
http://www.wellnessFX.com,,,,,,,No snapshot found
http://www.wello.com,,,,,,,No snapshot found
http://www.wellntel.com/,,,,,,,No snapshot found
http://www.wello2.com,,,,,,,No snapshot found
http://www.wellocities.com,,,,,,,No snapshot found
http://www.wellogix.com/default.aspx,,,,,,,No snapshot found
http://wellpartner.com,,,,,,,No snapshot found
https://www.gowellpath.com/,,,,,,,No snapshot found
http://www.wellpepper.com,http://web.archive.org/web/20140104092048/http://wellpepper.com/,597.0,0.0,12.0,False,True,
http://wellnowuc.com,http://web.archive.org/web/20120214085702/http://www.wellnowuc.com/,,,,,,Failed to extract features after retries
http://www.wellsphere.com,,,,,,,No snapshot found
http://www.wellright.com,,,,,,,No snapshot found
http://www.wellspring.com,,,,,,,No snapshot found
http://www.welltec.com,,,,,,,No snapshot found
http://welltheon.com,,,,,,,No snapshot found
https://www.wellthie.com/,,,,,,,No snapshot found
http://welltok.com/,,,,,,,No snapshot found
http://www.controlmycare.com/,http://web.archive.org/web/20150312224629/http://www.controlmycare.com/,,,,,,Failed to extract features after retries
http://www.welocalize.com,,,,,,,No snapshot found
https://wellthy.com,http://web.archive.org/web/20141222121304/http://www.wellthy.com/,,,,,,Failed to extract features after retries
http://welspunenergy.com,,,,,,,No snapshot found
http://www.weltonstreet.com/,,,,,,,No snapshot found
http://www.welltrackone.net,http://web.archive.org/web/20130924005637/http://www.welltrackone.net/,,,,,,Failed to extract features after retries
http://welvu.com,,,,,,,No snapshot found
http://welshice.org/,http://web.archive.org/web/20151024171118/http://welshice.org/,,,,,,Failed to extract features after retries
http://www.welzoo.com,,,,,,,No snapshot found
http://wemailapp.com,,,,,,,No snapshot found
http://www.weibo.com/3515741524/AkmVcwB70,,,,,,,No snapshot found
http://www.wemoms.fr/,,,,,,,No snapshot found
http://wemolab.com,,,,,,,No snapshot found
http://wemonitorhome.com,,,,,,,No snapshot found
http://wemarkindia.com,http://web.archive.org/web/20150208113004/http://www.wemarkindia.com/,,,,,,Failed to extract features after retries
http://www.wemash.com/,http://web.archive.org/web/20150321045453/http://wemash.com/,,,,,,Failed to extract features after retries
http://wemontage.com,,,,,,,No snapshot found
http://www.wengo.fr,,,,,,,No snapshot found
http://www.wennsoft.com/,,,,,,,No snapshot found
http://www.wenjuan.com,,,,,,,No snapshot found
http://www.wentworthresources.com,,,,,,,No snapshot found
http://www.wentworthtechnology.com,,,,,,,No snapshot found
http://www.weogeo.com,,,,,,,No snapshot found
http://www.wems.co.uk,http://web.archive.org/web/20120608081652/http://www.wems.co.uk/,,,,,,Failed to extract features after retries
